date,srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,type
2016-04-06 17:16:41,3496862548,719036341,0,0,ICMP,1459963001996000.0,300.004,11,352,background
2016-04-06 17:16:42,719034862,613807286,443,64960,TCP,1459963002004000.0,299.996,7,715,background
2016-04-06 17:16:42,1159427324,719035635,28526,22011,TCP,1459963002012000.0,301.988,32,1792,background
2016-04-06 17:16:42,2206886731,719035656,49175,443,TCP,1459963002024000.0,299.976,901,88698,background
2016-04-06 17:16:42,3746913901,719035635,33862,40003,TCP,1459963002156000.0,301.844,32,1792,background
2016-04-06 17:16:42,719036116,3748815469,64105,62408,UDP,1459963002328000.0,299.672,132,18952,background
2016-04-06 17:16:42,1160756348,719035635,59714,40003,TCP,1459963002352000.0,301.648,32,1792,background
2016-04-06 17:16:42,3561790696,719035635,37699,22011,TCP,1459963002372000.0,302.628,32,1792,background
2016-04-06 17:16:42,3383718510,719035635,37728,22011,TCP,1459963002384000.0,302.616,32,1792,background
2016-04-06 17:16:42,613807286,719034862,64960,443,TCP,1459963002408000.0,299.592,7,280,background
2016-04-06 17:16:42,1158321924,719036342,443,63681,TCP,1459963002448000.0,300.552,32,1776,background
2016-04-06 17:16:42,3652216552,719036242,44906,8000,TCP,1459963002468000.0,300.532,31,2604,background
2016-04-06 17:16:42,719036342,1158321924,63681,443,TCP,1459963002532000.0,300.468,16,1200,background
2016-04-06 17:16:42,719036249,2821252929,64522,161,UDP,1459963002636000.0,310.3640000000001,1280,108653,background
2016-04-06 17:16:42,719034665,1113439164,443,49316,TCP,1459963002640000.0,303.36,550,172357,background
2016-04-06 17:16:42,1113439164,719034665,49316,443,TCP,1459963002652000.0,303.348,482,44221,background
2016-04-06 17:16:42,3390703813,719035635,47280,22001,TCP,1459963002688000.0,301.312,32,1792,background
2016-04-06 17:16:42,1335901279,719035635,42052,22001,TCP,1459963002732000.0,301.268,32,1792,background
2016-04-06 17:16:42,3509606405,719035195,36119,1723,TCP,1459963002772000.0,300.228,12,720,background
2016-04-06 17:16:42,3544136942,719035672,56125,51215,UDP,1459963002860000.0,298.14,46,5356,background
2016-04-06 17:16:42,3543534537,719035635,54215,22001,TCP,1459963002868000.0,302.132,32,1792,background
2016-04-06 17:16:42,3493954493,719034793,38895,1723,TCP,1459963002872000.0,300.128,12,720,background
2016-04-06 17:16:42,613756468,719036116,1028,64105,UDP,1459963002872000.0,297.128,53,6026,background
2016-04-06 17:16:42,624992581,719035677,58283,443,TCP,1459963002872000.0,300.128,6,312,background
2016-04-06 17:16:42,714304114,719035635,36326,22001,TCP,1459963002880000.0,302.12,32,1792,background
2016-04-06 17:16:42,1040959217,719035195,36086,1723,TCP,1459963002888000.0,300.112,12,720,background
2016-04-06 17:16:42,719034713,3222673549,49901,5222,TCP,1459963002896000.0,300.1040000000001,12,1063,background
2016-04-06 17:16:42,3222673549,719034713,5222,49901,TCP,1459963002900000.0,300.1,12,533,background
2016-04-06 17:16:42,719034793,3493954493,1723,38895,TCP,1459963002900000.0,300.1,6,432,background
2016-04-06 17:16:42,3681179342,719035635,59056,22001,TCP,1459963002904000.0,303.096,32,1792,background
2016-04-06 17:16:42,3742229193,719035635,58855,22001,TCP,1459963002968000.0,302.032,32,1792,background
2016-04-06 17:16:42,3626271016,719034741,1024,65401,UDP,1459963002984000.0,300.016,58,7956,background
2016-04-06 17:16:42,3572524282,719035635,50987,22011,TCP,1459963002988000.0,302.012,32,1792,background
2016-04-06 17:16:42,624993442,719035635,39731,22001,TCP,1459963002992000.0,302.008,32,1792,background
2016-04-06 17:16:42,719036116,3495600751,64105,54649,UDP,1459963002992000.0,300.008,138,19540,background
2016-04-06 17:16:43,719036341,621217709,0,2048,ICMP,1459963003000000.0,300.0,11,352,background
2016-04-06 17:16:43,719036341,613762170,0,2048,ICMP,1459963003000000.0,300.0,11,352,background
2016-04-06 17:16:43,719036342,1059890323,1723,54509,TCP,1459963003008000.0,299.992,6,360,background
2016-04-06 17:16:43,719036341,3496862671,51109,161,UDP,1459963003016000.0,302.9840000000001,61,4553,background
2016-04-06 17:16:43,719036341,3493891253,51109,161,UDP,1459963003016000.0,302.9840000000001,61,4506,background
2016-04-06 17:16:43,719034741,604303980,35840,80,TCP,1459963003032000.0,300.968,22,1254,background
2016-04-06 17:16:43,3510383046,719035635,52347,40003,TCP,1459963003060000.0,301.94,32,1792,background
2016-04-06 17:16:43,3681201828,719035635,55711,22001,TCP,1459963003076000.0,301.9240000000001,32,1792,background
2016-04-06 17:16:43,3681201828,719035635,38582,22001,TCP,1459963003108000.0,301.892,32,1792,background
2016-04-06 17:16:43,3626289598,719035635,40033,40003,TCP,1459963003108000.0,301.892,32,1792,background
2016-04-06 17:16:43,3626732371,719035659,64121,443,TCP,1459963003164000.0,299.836,6,240,background
2016-04-06 17:16:43,719035162,868159755,33673,2020,TCP,1459963003288000.0,301.712,749,209403,background
2016-04-06 17:16:43,3747623400,719035635,47557,22002,TCP,1459963003312000.0,303.688,67,3604,background
2016-04-06 17:16:43,719036341,3627912403,51109,161,UDP,1459963003340000.0,304.66,140,10460,background
2016-04-06 17:16:43,2206874143,719036116,63129,64105,UDP,1459963003360000.0,297.64,52,6008,background
2016-04-06 17:16:43,3681198919,719035635,37599,22011,TCP,1459963003372000.0,302.628,32,1792,background
2016-04-06 17:16:43,3510592786,719035635,41007,22011,TCP,1459963003416000.0,302.584,32,1792,background
2016-04-06 17:16:43,3564111265,719035635,59133,22001,TCP,1459963003496000.0,301.504,32,1792,background
2016-04-06 17:16:43,3748860185,719036116,51876,64105,UDP,1459963003508000.0,295.492,61,7258,background
2016-04-06 17:16:43,2958053950,719035635,47896,22011,TCP,1459963003564000.0,302.436,32,1792,background
2016-04-06 17:16:43,3564322796,719035635,57161,22001,TCP,1459963003664000.0,301.336,32,1792,background
2016-04-06 17:16:43,3634312646,719035635,50827,22011,TCP,1459963003668000.0,302.332,32,1792,background
2016-04-06 17:16:43,3634320948,719035635,42038,40003,TCP,1459963003676000.0,301.324,32,1792,background
2016-04-06 17:16:43,2236962687,719035635,35146,22001,TCP,1459963003688000.0,301.312,32,1792,background
2016-04-06 17:16:43,2529594624,719036226,0,2048,ICMP,1459963003704000.0,302.296,6,384,background
2016-04-06 17:16:43,3542552955,719035635,35582,22001,TCP,1459963003748000.0,301.252,32,1792,background
2016-04-06 17:16:43,621269268,719034786,54004,1723,TCP,1459963003828000.0,300.172,12,720,background
2016-04-06 17:16:43,3529389115,719036116,54986,64105,UDP,1459963003836000.0,300.164,49,5474,background
2016-04-06 17:16:43,3496523694,719036116,59448,64105,UDP,1459963003852000.0,300.148,42,4116,background
2016-04-06 17:16:43,719034786,621269268,1723,54004,TCP,1459963003864000.0,300.136,6,432,background
2016-04-06 17:16:43,719036116,621197414,64105,57039,UDP,1459963003864000.0,300.136,147,20422,background
2016-04-06 17:16:43,3564110548,719035635,39909,22011,TCP,1459963003888000.0,302.112,32,1792,background
2016-04-06 17:16:43,3383672815,719035635,38024,22011,TCP,1459963003892000.0,302.108,32,1792,background
2016-04-06 17:16:43,1059890323,719036342,54509,1723,TCP,1459963003908000.0,300.092,12,576,background
2016-04-06 17:16:43,719036116,3496523694,64105,59448,UDP,1459963003920000.0,300.08,116,15848,background
2016-04-06 17:16:43,1718639395,719035635,48497,22001,TCP,1459963003948000.0,301.052,32,1792,background
2016-04-06 17:16:43,719036341,3496531707,51109,161,UDP,1459963003968000.0,303.032,108,8125,background
2016-04-06 17:16:43,719036341,3627442435,51109,161,UDP,1459963003984000.0,303.016,61,4628,background
2016-04-06 17:16:43,719036341,3509835672,51109,161,UDP,1459963003984000.0,303.016,59,4472,background
2016-04-06 17:16:43,3564553392,719035635,53269,22001,TCP,1459963003984000.0,301.016,32,1792,background
2016-04-06 17:16:43,719036341,619070171,51109,161,UDP,1459963003984000.0,303.016,61,4506,background
2016-04-06 17:16:43,3543553305,719036242,33558,8000,TCP,1459963003992000.0,300.008,6,504,background
2016-04-06 17:16:43,3510382896,719035635,44660,22001,TCP,1459963003992000.0,302.008,32,1792,background
2016-04-06 17:16:43,621217709,719036341,0,0,ICMP,1459963003996000.0,300.004,11,352,background
2016-04-06 17:16:43,3543553305,719036242,33559,8000,TCP,1459963003996000.0,300.004,6,504,background
2016-04-06 17:16:44,719036341,3383165384,51109,161,UDP,1459963004000000.0,303.0,61,4506,background
2016-04-06 17:16:44,719036341,3494166761,51109,161,UDP,1459963004000000.0,303.0,61,4506,background
2016-04-06 17:16:44,719036341,3494212498,51109,161,UDP,1459963004000000.0,303.0,59,4354,background
2016-04-06 17:16:44,3543553305,719036242,33555,8000,TCP,1459963004000000.0,300.0,6,504,background
2016-04-06 17:16:44,613762170,719036341,0,0,ICMP,1459963004000000.0,300.0,11,352,background
2016-04-06 17:16:44,3543553305,719036242,33556,8000,TCP,1459963004004000.0,299.996,6,504,background
2016-04-06 17:16:44,3543553305,719036242,33557,8000,TCP,1459963004004000.0,299.996,6,504,background
2016-04-06 17:16:44,719036116,3509734242,64105,55991,UDP,1459963004004000.0,299.996,110,15260,background
2016-04-06 17:16:44,719034779,3510151303,443,52002,TCP,1459963004016000.0,299.9840000000001,12,1596,background
2016-04-06 17:16:44,3510151303,719034779,52002,443,TCP,1459963004020000.0,299.98,10,400,background
2016-04-06 17:16:44,3681407740,719035635,33619,22001,TCP,1459963004064000.0,301.936,32,1792,background
2016-04-06 17:16:44,3509756679,719036116,34240,64105,UDP,1459963004116000.0,296.884,54,6252,background
2016-04-06 17:16:44,627651416,719035660,443,50330,TCP,1459963004140000.0,300.86,185,35207,background
2016-04-06 17:16:44,1340999654,719035635,49240,22001,TCP,1459963004192000.0,301.808,32,1792,background
2016-04-06 17:16:44,3496862671,719036341,0,771,ICMP,1459963004196000.0,302.8040000000001,55,5645,background
2016-04-06 17:16:44,3383718510,719035635,59081,22001,TCP,1459963004224000.0,301.776,32,1792,background
2016-04-06 17:16:44,1056989395,719035635,51469,22011,TCP,1459963004236000.0,302.764,33,1852,background
2016-04-06 17:16:44,3626934396,719035635,49609,22011,TCP,1459963004236000.0,286.764,30,1680,background
2016-04-06 17:16:44,3383718510,719035635,39225,22011,TCP,1459963004244000.0,302.756,32,1792,background
2016-04-06 17:16:44,3543806504,719036116,63239,64105,UDP,1459963004444000.0,295.556,96,12688,background
2016-04-06 17:16:44,2233302390,719035635,12033,22011,TCP,1459963004680000.0,302.32,33,1852,background
2016-04-06 17:16:44,2782107209,719035635,34830,22001,TCP,1459963004772000.0,301.228,32,1792,background
2016-04-06 17:16:44,719036146,958989754,0,2048,ICMP,1459963004776000.0,302.224,33,3168,background
2016-04-06 17:16:44,2233302390,719035635,12031,22001,TCP,1459963004788000.0,301.212,32,1792,background
2016-04-06 17:16:44,719036106,630232857,443,49665,TCP,1459963004796000.0,305.204,194,75968,background
2016-04-06 17:16:44,3747616540,719036116,58692,64105,UDP,1459963004832000.0,300.168,50,5796,background
2016-04-06 17:16:44,719036116,3747616540,64105,58692,UDP,1459963004844000.0,300.156,148,20520,background
2016-04-06 17:16:44,3117530817,719036231,443,58968,TCP,1459963004844000.0,301.156,15,6231,background
2016-04-06 17:16:44,707532668,719036266,443,58971,TCP,1459963004904000.0,301.096,12,1272,background
2016-04-06 17:16:44,3681189030,719035635,59996,22001,TCP,1459963004932000.0,302.068,32,1792,background
2016-04-06 17:16:44,707532655,719036266,443,17583,TCP,1459963004988000.0,301.012,6,636,background
2016-04-06 17:16:45,719035255,3542939988,3389,49155,TCP,1459963005000000.0,310.0,311,43851,background
2016-04-06 17:16:45,719034713,3104574312,49411,443,TCP,1459963005008000.0,299.992,8,652,background
2016-04-06 17:16:45,719034713,1441697907,63173,443,TCP,1459963005008000.0,299.992,11,440,background
2016-04-06 17:16:45,1441697907,719034713,443,63173,TCP,1459963005008000.0,299.992,11,946,background
2016-04-06 17:16:45,3383718510,719035635,49042,22001,TCP,1459963005116000.0,301.884,32,1792,background
2016-04-06 17:16:45,719035635,3627788584,40004,42343,TCP,1459963005120000.0,311.88,613,40957,background
2016-04-06 17:16:45,3542610677,719035635,45963,22001,TCP,1459963005188000.0,301.812,32,1792,background
2016-04-06 17:16:45,630232857,719036106,49665,443,TCP,1459963005216000.0,274.784,151,19334,background
2016-04-06 17:16:45,1061222256,719036251,4070,49243,TCP,1459963005280000.0,303.72,189,220489,background
2016-04-06 17:16:45,3561938577,719035635,55348,22002,TCP,1459963005344000.0,304.656,73,3916,background
2016-04-06 17:16:45,3529389115,719036357,0,0,ICMP,1459963005380000.0,301.62,42,1344,background
2016-04-06 17:16:45,3626934396,719035635,35765,22001,TCP,1459963005472000.0,286.528,31,1744,background
2016-04-06 17:16:45,3515300958,719035635,54246,22002,TCP,1459963005544000.0,300.456,30,1242,background
2016-04-06 17:16:45,1558257790,719036242,443,3642,TCP,1459963005588000.0,303.4120000000001,21,4652,background
2016-04-06 17:16:45,2236964252,719035635,50342,22001,TCP,1459963005596000.0,301.404,32,1792,background
2016-04-06 17:16:45,718268610,719034985,57587,21,TCP,1459963005628000.0,301.372,31,1368,background
2016-04-06 17:16:45,1340892490,719035635,42475,22001,TCP,1459963005688000.0,301.312,32,1792,background
2016-04-06 17:16:45,3634326504,719035635,47016,22001,TCP,1459963005724000.0,301.276,32,1792,background
2016-04-06 17:16:45,719034713,1053565191,49602,22,TCP,1459963005736000.0,300.264,12,1128,background
2016-04-06 17:16:45,3746870287,719035635,36566,22001,TCP,1459963005736000.0,303.264,34,1912,background
2016-04-06 17:16:45,719034985,718268610,21,57587,TCP,1459963005848000.0,301.152,22,2004,background
2016-04-06 17:16:45,3680808442,719035635,59992,22001,TCP,1459963005892000.0,302.108,32,1792,background
2016-04-06 17:16:45,3543534537,719035635,35565,22001,TCP,1459963005904000.0,302.096,32,1792,background
2016-04-06 17:16:45,719035013,2821380410,143,55200,TCP,1459963005912000.0,300.088,12,888,background
2016-04-06 17:16:45,1053565191,719034713,22,49602,TCP,1459963005976000.0,300.024,6,1272,background
2016-04-06 17:16:45,3746937254,719035635,54588,22001,TCP,1459963005996000.0,302.004,32,1792,background
2016-04-06 17:16:46,2240140664,719035660,0,0,GRE,1459963006000000.0,300.0,18,1528,background
2016-04-06 17:16:46,3626732371,719035659,64129,443,TCP,1459963006004000.0,299.996,6,240,background
2016-04-06 17:16:46,1061206244,719034713,4070,49243,TCP,1459963006136000.0,299.8640000000001,6,306,background
2016-04-06 17:16:46,3542367597,719035635,43678,22011,TCP,1459963006256000.0,302.744,32,1792,background
2016-04-06 17:16:46,3681407529,719035635,54296,22011,TCP,1459963006324000.0,302.676,32,1792,background
2016-04-06 17:16:46,3747019523,719035635,38277,22011,TCP,1459963006348000.0,302.652,32,1792,background
2016-04-06 17:16:46,3746996569,719035635,50596,22011,TCP,1459963006360000.0,302.64,32,1792,background
2016-04-06 17:16:46,3681407740,719035635,60712,22011,TCP,1459963006376000.0,302.624,32,1792,background
2016-04-06 17:16:46,3222673549,719034713,5222,1159,TCP,1459963006392000.0,301.608,12,533,background
2016-04-06 17:16:46,3575760785,719035635,52017,22011,TCP,1459963006396000.0,302.6040000000001,32,1792,background
2016-04-06 17:16:46,719034713,3222673549,1159,5222,TCP,1459963006396000.0,301.6040000000001,12,1063,background
2016-04-06 17:16:46,3564322796,719035635,36149,22001,TCP,1459963006636000.0,301.3640000000001,32,1792,background
2016-04-06 17:16:46,3572524246,719035635,38116,40003,TCP,1459963006652000.0,301.348,32,1792,background
2016-04-06 17:16:46,719036116,3543503043,1799,63251,TCP,1459963006760000.0,300.24,76,18576,background
2016-04-06 17:16:46,3748704652,719035635,45838,22001,TCP,1459963006764000.0,301.236,32,1792,background
2016-04-06 17:16:46,3564110349,719035635,49179,22001,TCP,1459963006808000.0,301.192,32,1792,background
2016-04-06 17:16:46,3542619048,719035635,56995,40003,TCP,1459963006812000.0,301.188,32,1792,background
2016-04-06 17:16:46,3496958219,719034822,45562,1723,TCP,1459963006824000.0,300.176,12,720,background
2016-04-06 17:16:46,2659247453,719035635,39609,22011,TCP,1459963006824000.0,285.176,30,1680,background
2016-04-06 17:16:46,2821380410,719035013,55200,143,TCP,1459963006828000.0,300.172,23,1286,background
2016-04-06 17:16:46,3626590834,719035635,60207,22011,TCP,1459963006848000.0,302.152,32,1792,background
2016-04-06 17:16:46,719034822,3496958219,1723,45562,TCP,1459963006852000.0,300.148,6,432,background
2016-04-06 17:16:46,719034713,1061206244,49243,4070,TCP,1459963006864000.0,300.136,9,393,background
2016-04-06 17:16:46,624992581,719035677,58294,443,TCP,1459963006868000.0,300.132,6,312,background
2016-04-06 17:16:46,3561768062,719035635,42481,22001,TCP,1459963006876000.0,304.124,32,1792,background
2016-04-06 17:16:46,3626732371,719035659,64127,443,TCP,1459963006932000.0,300.068,6,780,background
2016-04-06 17:16:46,3499070563,719036116,65376,64105,UDP,1459963006940000.0,300.06,44,4744,background
2016-04-06 17:16:46,3575761617,719035635,55779,22001,TCP,1459963006944000.0,302.056,32,1792,background
2016-04-06 17:16:46,3543503043,719036116,63251,1799,TCP,1459963006968000.0,300.032,72,5832,background
2016-04-06 17:16:46,707243512,719036116,62926,64105,UDP,1459963006996000.0,300.004,56,6512,background
