date,srcip,dstip,srcport,dstport,ts,td,pkt,byt
2016-04-06 17:16:43,719036341,613762170,0,2048,1459963003000000.0,300.0,11,352
2016-04-06 17:16:43,719036342,1059890323,1723,54509,1459963003008000.0,299.992,6,360
2016-04-06 17:16:43,719036341,3496862671,51109,161,1459963003016000.0,302.9840000000001,61,4553
2016-04-06 17:16:43,719036341,3493891253,51109,161,1459963003016000.0,302.9840000000001,61,4506
2016-04-06 17:16:43,719034741,604303980,35840,80,1459963003032000.0,300.968,22,1254
2016-04-06 17:16:43,3510383046,719035635,52347,40003,1459963003060000.0,301.94,32,1792
2016-04-06 17:16:43,3681201828,719035635,55711,22001,1459963003076000.0,301.9240000000001,32,1792
2016-04-06 17:16:43,3681201828,719035635,38582,22001,1459963003108000.0,301.892,32,1792
2016-04-06 17:16:43,3626289598,719035635,40033,40003,1459963003108000.0,301.892,32,1792
2016-04-06 17:16:43,3626732371,719035659,64121,443,1459963003164000.0,299.836,6,240
2016-04-06 17:16:43,719035162,868159755,33673,2020,1459963003288000.0,301.712,749,209403
2016-04-06 17:16:43,3747623400,719035635,47557,22002,1459963003312000.0,303.688,67,3604
2016-04-06 17:16:43,719036341,3627912403,51109,161,1459963003340000.0,304.66,140,10460
2016-04-06 17:16:43,2206874143,719036116,63129,64105,1459963003360000.0,297.64,52,6008
2016-04-06 17:16:43,3681198919,719035635,37599,22011,1459963003372000.0,302.628,32,1792
2016-04-06 17:16:43,3510592786,719035635,41007,22011,1459963003416000.0,302.584,32,1792
2016-04-06 17:16:43,3564111265,719035635,59133,22001,1459963003496000.0,301.504,32,1792
2016-04-06 17:16:43,3748860185,719036116,51876,64105,1459963003508000.0,295.492,61,7258
2016-04-06 17:16:43,2958053950,719035635,47896,22011,1459963003564000.0,302.436,32,1792
2016-04-06 17:16:43,3564322796,719035635,57161,22001,1459963003664000.0,301.336,32,1792
2016-04-06 17:16:43,3634312646,719035635,50827,22011,1459963003668000.0,302.332,32,1792
2016-04-06 17:16:43,3634320948,719035635,42038,40003,1459963003676000.0,301.324,32,1792
2016-04-06 17:16:43,2236962687,719035635,35146,22001,1459963003688000.0,301.312,32,1792
2016-04-06 17:16:43,2529594624,719036226,0,2048,1459963003704000.0,302.296,6,384
2016-04-06 17:16:43,3542552955,719035635,35582,22001,1459963003748000.0,301.252,32,1792
2016-04-06 17:16:43,621269268,719034786,54004,1723,1459963003828000.0,300.172,12,720
2016-04-06 17:16:43,3529389115,719036116,54986,64105,1459963003836000.0,300.164,49,5474
2016-04-06 17:16:43,3496523694,719036116,59448,64105,1459963003852000.0,300.148,42,4116
2016-04-06 17:16:43,719034786,621269268,1723,54004,1459963003864000.0,300.136,6,432
2016-04-06 17:16:43,719036116,621197414,64105,57039,1459963003864000.0,300.136,147,20422
2016-04-06 17:16:43,3564110548,719035635,39909,22011,1459963003888000.0,302.112,32,1792
2016-04-06 17:16:43,3383672815,719035635,38024,22011,1459963003892000.0,302.108,32,1792
2016-04-06 17:16:43,1059890323,719036342,54509,1723,1459963003908000.0,300.092,12,576
2016-04-06 17:16:43,719036116,3496523694,64105,59448,1459963003920000.0,300.08,116,15848
2016-04-06 17:16:43,1718639395,719035635,48497,22001,1459963003948000.0,301.052,32,1792
2016-04-06 17:16:43,719036341,3496531707,51109,161,1459963003968000.0,303.032,108,8125
2016-04-06 17:16:43,719036341,3627442435,51109,161,1459963003984000.0,303.016,61,4628
2016-04-06 17:16:43,719036341,3509835672,51109,161,1459963003984000.0,303.016,59,4472
2016-04-06 17:16:43,3564553392,719035635,53269,22001,1459963003984000.0,301.016,32,1792
2016-04-06 17:16:43,719036341,619070171,51109,161,1459963003984000.0,303.016,61,4506
2016-04-06 17:16:43,3543553305,719036242,33558,8000,1459963003992000.0,300.008,6,504
2016-04-06 17:16:43,3510382896,719035635,44660,22001,1459963003992000.0,302.008,32,1792
2016-04-06 17:16:43,621217709,719036341,0,0,1459963003996000.0,300.004,11,352
2016-04-06 17:16:43,3543553305,719036242,33559,8000,1459963003996000.0,300.004,6,504
2016-04-06 17:16:44,719036341,3383165384,51109,161,1459963004000000.0,303.0,61,4506
2016-04-06 17:16:44,719036341,3494166761,51109,161,1459963004000000.0,303.0,61,4506
2016-04-06 17:16:44,719036341,3494212498,51109,161,1459963004000000.0,303.0,59,4354
2016-04-06 17:16:44,3543553305,719036242,33555,8000,1459963004000000.0,300.0,6,504
2016-04-06 17:16:44,613762170,719036341,0,0,1459963004000000.0,300.0,11,352
2016-04-06 17:16:44,3543553305,719036242,33556,8000,1459963004004000.0,299.996,6,504
2016-04-06 17:16:44,3543553305,719036242,33557,8000,1459963004004000.0,299.996,6,504
2016-04-06 17:16:44,719036116,3509734242,64105,55991,1459963004004000.0,299.996,110,15260
2016-04-06 17:16:44,719034779,3510151303,443,52002,1459963004016000.0,299.9840000000001,12,1596
2016-04-06 17:16:44,3510151303,719034779,52002,443,1459963004020000.0,299.98,10,400
2016-04-06 17:16:44,3681407740,719035635,33619,22001,1459963004064000.0,301.936,32,1792
2016-04-06 17:16:44,3509756679,719036116,34240,64105,1459963004116000.0,296.884,54,6252
2016-04-06 17:16:44,627651416,719035660,443,50330,1459963004140000.0,300.86,185,35207
2016-04-06 17:16:44,1340999654,719035635,49240,22001,1459963004192000.0,301.808,32,1792
2016-04-06 17:16:44,3496862671,719036341,0,771,1459963004196000.0,302.8040000000001,55,5645
2016-04-06 17:16:44,3383718510,719035635,59081,22001,1459963004224000.0,301.776,32,1792
2016-04-06 17:16:44,1056989395,719035635,51469,22011,1459963004236000.0,302.764,33,1852
2016-04-06 17:16:44,3626934396,719035635,49609,22011,1459963004236000.0,286.764,30,1680
2016-04-06 17:16:44,3383718510,719035635,39225,22011,1459963004244000.0,302.756,32,1792
2016-04-06 17:16:44,3543806504,719036116,63239,64105,1459963004444000.0,295.556,96,12688
2016-04-06 17:16:44,2233302390,719035635,12033,22011,1459963004680000.0,302.32,33,1852
2016-04-06 17:16:44,2782107209,719035635,34830,22001,1459963004772000.0,301.228,32,1792
2016-04-06 17:16:44,719036146,958989754,0,2048,1459963004776000.0,302.224,33,3168
2016-04-06 17:16:44,2233302390,719035635,12031,22001,1459963004788000.0,301.212,32,1792
2016-04-06 17:16:44,719036106,630232857,443,49665,1459963004796000.0,305.204,194,75968
2016-04-06 17:16:44,3747616540,719036116,58692,64105,1459963004832000.0,300.168,50,5796
2016-04-06 17:16:44,719036116,3747616540,64105,58692,1459963004844000.0,300.156,148,20520
2016-04-06 17:16:44,3117530817,719036231,443,58968,1459963004844000.0,301.156,15,6231
2016-04-06 17:16:44,707532668,719036266,443,58971,1459963004904000.0,301.096,12,1272
2016-04-06 17:16:44,3681189030,719035635,59996,22001,1459963004932000.0,302.068,32,1792
2016-04-06 17:16:44,707532655,719036266,443,17583,1459963004988000.0,301.012,6,636
2016-04-06 17:16:45,719035255,3542939988,3389,49155,1459963005000000.0,310.0,311,43851
2016-04-06 17:16:45,719034713,3104574312,49411,443,1459963005008000.0,299.992,8,652
2016-04-06 17:16:45,719034713,1441697907,63173,443,1459963005008000.0,299.992,11,440
2016-04-06 17:16:45,1441697907,719034713,443,63173,1459963005008000.0,299.992,11,946
2016-04-06 17:16:45,3383718510,719035635,49042,22001,1459963005116000.0,301.884,32,1792
2016-04-06 17:16:45,719035635,3627788584,40004,42343,1459963005120000.0,311.88,613,40957
2016-04-06 17:16:45,3542610677,719035635,45963,22001,1459963005188000.0,301.812,32,1792
2016-04-06 17:16:45,630232857,719036106,49665,443,1459963005216000.0,274.784,151,19334
2016-04-06 17:16:45,1061222256,719036251,4070,49243,1459963005280000.0,303.72,189,220489
2016-04-06 17:16:45,3561938577,719035635,55348,22002,1459963005344000.0,304.656,73,3916
2016-04-06 17:16:45,3529389115,719036357,0,0,1459963005380000.0,301.62,42,1344
2016-04-06 17:16:45,3626934396,719035635,35765,22001,1459963005472000.0,286.528,31,1744
2016-04-06 17:16:45,3515300958,719035635,54246,22002,1459963005544000.0,300.456,30,1242
2016-04-06 17:16:45,1558257790,719036242,443,3642,1459963005588000.0,303.4120000000001,21,4652
2016-04-06 17:16:45,2236964252,719035635,50342,22001,1459963005596000.0,301.404,32,1792
2016-04-06 17:16:45,718268610,719034985,57587,21,1459963005628000.0,301.372,31,1368
2016-04-06 17:16:45,1340892490,719035635,42475,22001,1459963005688000.0,301.312,32,1792
2016-04-06 17:16:45,3634326504,719035635,47016,22001,1459963005724000.0,301.276,32,1792
2016-04-06 17:16:45,719034713,1053565191,49602,22,1459963005736000.0,300.264,12,1128
2016-04-06 17:16:45,3746870287,719035635,36566,22001,1459963005736000.0,303.264,34,1912
2016-04-06 17:16:45,719034985,718268610,21,57587,1459963005848000.0,301.152,22,2004
2016-04-06 17:16:45,3680808442,719035635,59992,22001,1459963005892000.0,302.108,32,1792
2016-04-06 17:16:45,3543534537,719035635,35565,22001,1459963005904000.0,302.096,32,1792
2016-04-06 17:16:45,719035013,2821380410,143,55200,1459963005912000.0,300.088,12,888
2016-04-06 17:16:45,1053565191,719034713,22,49602,1459963005976000.0,300.024,6,1272
2016-04-06 17:16:45,3746937254,719035635,54588,22001,1459963005996000.0,302.004,32,1792
2016-04-06 17:16:46,2240140664,719035660,0,0,1459963006000000.0,300.0,18,1528
2016-04-06 17:16:46,3626732371,719035659,64129,443,1459963006004000.0,299.996,6,240
2016-04-06 17:16:46,1061206244,719034713,4070,49243,1459963006136000.0,299.8640000000001,6,306
2016-04-06 17:16:46,3542367597,719035635,43678,22011,1459963006256000.0,302.744,32,1792
2016-04-06 17:16:46,3681407529,719035635,54296,22011,1459963006324000.0,302.676,32,1792
2016-04-06 17:16:46,3747019523,719035635,38277,22011,1459963006348000.0,302.652,32,1792
2016-04-06 17:16:46,3746996569,719035635,50596,22011,1459963006360000.0,302.64,32,1792
2016-04-06 17:16:46,3681407740,719035635,60712,22011,1459963006376000.0,302.624,32,1792
2016-04-06 17:16:46,3222673549,719034713,5222,1159,1459963006392000.0,301.608,12,533
2016-04-06 17:16:46,3575760785,719035635,52017,22011,1459963006396000.0,302.6040000000001,32,1792
2016-04-06 17:16:46,719034713,3222673549,1159,5222,1459963006396000.0,301.6040000000001,12,1063
2016-04-06 17:16:46,3564322796,719035635,36149,22001,1459963006636000.0,301.3640000000001,32,1792
2016-04-06 17:16:46,3572524246,719035635,38116,40003,1459963006652000.0,301.348,32,1792
2016-04-06 17:16:46,719036116,3543503043,1799,63251,1459963006760000.0,300.24,76,18576
2016-04-06 17:16:46,3748704652,719035635,45838,22001,1459963006764000.0,301.236,32,1792
2016-04-06 17:16:46,3564110349,719035635,49179,22001,1459963006808000.0,301.192,32,1792
2016-04-06 17:16:46,3542619048,719035635,56995,40003,1459963006812000.0,301.188,32,1792
2016-04-06 17:16:46,3496958219,719034822,45562,1723,1459963006824000.0,300.176,12,720
2016-04-06 17:16:46,2659247453,719035635,39609,22011,1459963006824000.0,285.176,30,1680
2016-04-06 17:16:46,2821380410,719035013,55200,143,1459963006828000.0,300.172,23,1286
2016-04-06 17:16:46,3626590834,719035635,60207,22011,1459963006848000.0,302.152,32,1792
2016-04-06 17:16:46,719034822,3496958219,1723,45562,1459963006852000.0,300.148,6,432
2016-04-06 17:16:46,719034713,1061206244,49243,4070,1459963006864000.0,300.136,9,393
2016-04-06 17:16:46,624992581,719035677,58294,443,1459963006868000.0,300.132,6,312
2016-04-06 17:16:46,3561768062,719035635,42481,22001,1459963006876000.0,304.124,32,1792
2016-04-06 17:16:46,3626732371,719035659,64127,443,1459963006932000.0,300.068,6,780
2016-04-06 17:16:46,3499070563,719036116,65376,64105,1459963006940000.0,300.06,44,4744
2016-04-06 17:16:46,3575761617,719035635,55779,22001,1459963006944000.0,302.056,32,1792
2016-04-06 17:16:46,3543503043,719036116,63251,1799,1459963006968000.0,300.032,72,5832
2016-04-06 17:16:46,707243512,719036116,62926,64105,1459963006996000.0,300.004,56,6512
2016-04-06 17:16:47,719036116,707243512,64105,62926,1459963007004000.0,299.996,137,19442
2016-04-06 17:16:47,719036116,3627280158,64105,4507,1459963007008000.0,299.992,111,15358
2016-04-06 17:16:47,3746913901,719035635,59257,40003,1459963007028000.0,301.972,32,1792
2016-04-06 17:16:47,3681198919,719035635,46916,22001,1459963007060000.0,301.94,32,1792
2016-04-06 17:16:47,3747019523,719035635,45368,22001,1459963007252000.0,301.748,32,1792
2016-04-06 17:16:47,3681189030,719035635,50261,22011,1459963007312000.0,302.688,32,1792
2016-04-06 17:16:47,3746996569,719035635,38072,22011,1459963007352000.0,302.648,32,1792
2016-04-06 17:16:47,1340999670,719035635,39244,22011,1459963007352000.0,302.648,32,1792
2016-04-06 17:16:47,2236964252,719035635,51904,22001,1459963007488000.0,301.512,32,1792
2016-04-06 17:16:47,719036116,604304069,2056,443,1459963007640000.0,300.36,58,4560
2016-04-06 17:16:47,2842497832,719035635,55280,22011,1459963007640000.0,302.36,33,1852
2016-04-06 17:16:47,3572524080,719035635,57695,22001,1459963007648000.0,301.3520000000001,32,1792
2016-04-06 17:16:47,3383672815,719035635,42364,22001,1459963007716000.0,301.284,32,1792
2016-04-06 17:16:47,3543244170,719035861,34479,1723,1459963007764000.0,300.236,12,720
2016-04-06 17:16:47,3748795155,719035251,49236,1723,1459963007768000.0,300.232,12,576
2016-04-06 17:16:47,1053584650,719035137,64611,1723,1459963007780000.0,300.22,12,576
2016-04-06 17:16:47,3747623400,719035635,55984,22011,1459963007808000.0,302.192,32,1792
2016-04-06 17:16:47,2236963576,719035635,59180,22001,1459963007808000.0,301.192,32,1792
2016-04-06 17:16:47,3542619048,719035635,49816,40003,1459963007900000.0,301.1,32,1792
2016-04-06 17:16:47,719034823,3590022758,1723,65512,1459963007904000.0,300.096,6,432
2016-04-06 17:16:47,3748704652,719035635,56123,22011,1459963007940000.0,302.06,32,1792
2016-04-06 17:16:47,3748704652,719035635,40894,22011,1459963007944000.0,302.056,32,1792
2016-04-06 17:16:47,3626174164,719035635,40855,22001,1459963007948000.0,287.052,30,1680
2016-04-06 17:16:48,1730465094,719036254,1723,50473,1459963008000000.0,300.0,6,360
2016-04-06 17:16:48,719036341,2961271300,0,2048,1459963008008000.0,299.992,21,672
2016-04-06 17:16:48,2961271300,719036341,0,0,1459963008012000.0,299.988,21,672
2016-04-06 17:16:48,3383672815,719035635,58408,22001,1459963008060000.0,300.94,32,1792
2016-04-06 17:16:48,1340999670,719035635,39003,22001,1459963008076000.0,301.9240000000001,32,1792
2016-04-06 17:16:48,1056989395,719035635,45192,22001,1459963008184000.0,301.816,32,1792
2016-04-06 17:16:48,719036150,3636970676,80,41165,1459963008232000.0,302.768,662,754549
2016-04-06 17:16:48,719036245,3382875515,29802,59478,1459963008300000.0,307.7,452,590692
2016-04-06 17:16:48,1086999728,719036245,8621,50556,1459963008408000.0,300.592,17,1296
2016-04-06 17:16:48,3390646354,719035635,34068,22001,1459963008752000.0,301.248,32,1792
2016-04-06 17:16:48,3383531721,719035635,60103,22001,1459963008784000.0,301.216,32,1792
2016-04-06 17:16:48,2236964252,719035635,39399,22011,1459963008796000.0,302.204,32,1792
2016-04-06 17:16:48,2236964252,719035635,52256,22011,1459963008796000.0,302.204,32,1792
2016-04-06 17:16:48,3564322796,719035635,46039,22011,1459963008812000.0,302.188,32,1792
2016-04-06 17:16:48,1712432808,719035635,38772,22001,1459963008940000.0,301.06,32,1792
2016-04-06 17:16:48,719036342,732179822,58438,80,1459963008968000.0,300.032,17,3182
2016-04-06 17:16:48,3542421158,719035635,48025,22001,1459963008972000.0,302.028,32,1792
2016-04-06 17:16:48,719036351,400792032,5678,5678,1459963008992000.0,300.008,6,852
2016-04-06 17:16:49,3652927218,719036242,33147,8000,1459963009000000.0,300.0,6,504
2016-04-06 17:16:49,3652927218,719036242,33148,8000,1459963009000000.0,300.0,6,504
2016-04-06 17:16:49,3652927218,719036242,33146,8000,1459963009004000.0,299.996,6,504
2016-04-06 17:16:49,3636970676,719036150,41165,80,1459963009012000.0,308.988,775,79748
2016-04-06 17:16:49,3652927218,719036242,33150,8000,1459963009024000.0,299.976,6,504
2016-04-06 17:16:49,732179822,719036342,80,58438,1459963009040000.0,299.96,11,4658
2016-04-06 17:16:49,3652927218,719036242,33149,8000,1459963009048000.0,299.952,6,504
2016-04-06 17:16:49,719034981,2782096999,110,56325,1459963009260000.0,304.74,6799,547730
2016-04-06 17:16:49,2782096999,719034981,56325,110,1459963009260000.0,304.74,6692,420268
2016-04-06 17:16:49,3510592786,719035635,43378,22011,1459963009328000.0,302.672,32,1792
2016-04-06 17:16:49,3746622186,719036245,0,0,1459963009348000.0,300.652,410,51002
2016-04-06 17:16:49,1340999670,719035635,47897,22002,1459963009372000.0,303.628,99,6166
2016-04-06 17:16:49,604303977,719034713,443,55355,1459963009544000.0,309.456,22098,19154175
2016-04-06 17:16:49,3561768062,719035635,53526,22011,1459963009640000.0,285.36,31,1740
2016-04-06 17:16:49,847553395,719034860,50564,1723,1459963009684000.0,301.316,12,720
2016-04-06 17:16:49,3680961037,719035635,50742,22001,1459963009696000.0,302.3040000000001,32,1792
2016-04-06 17:16:49,718139228,719034665,53269,443,1459963009804000.0,308.196,55,2860
2016-04-06 17:16:49,719036223,1830473197,33646,80,1459963009868000.0,311.132,417,21684
2016-04-06 17:16:49,3561790696,719035635,58848,22001,1459963009896000.0,302.1040000000001,32,1792
2016-04-06 17:16:49,719034860,847553395,1723,50564,1459963009904000.0,301.096,6,432
2016-04-06 17:16:50,1057003657,719036087,8464,51093,1459963010520000.0,302.48,85,5370
2016-04-06 17:16:50,719036087,1057003657,51093,8464,1459963010524000.0,302.476,84,5230
2016-04-06 17:16:50,719036280,3644811184,16437,928,1459963010616000.0,310.384,3061,2951768
2016-04-06 17:16:50,3493936132,719036341,161,51109,1459963010848000.0,303.152,651,63872
2016-04-06 17:16:50,719036381,719036314,0,2048,1459963010888000.0,300.112,55,3300
2016-04-06 17:16:50,719034631,722388745,53,53,1459963010892000.0,302.108,36,2848
2016-04-06 17:16:50,722388745,719034631,53,53,1459963010892000.0,302.108,36,3879
2016-04-06 17:16:50,3390646354,719035635,34615,22011,1459963010912000.0,302.088,32,1792
2016-04-06 17:16:51,719036116,3564537390,64105,60902,1459963011012000.0,293.988,148,20520
2016-04-06 17:16:51,3626358562,719035635,44340,22001,1459963011100000.0,301.9,32,1792
2016-04-06 17:16:51,3543373902,719034779,55051,443,1459963011108000.0,276.892,13,1865
2016-04-06 17:16:51,3510193651,719035635,51939,22001,1459963011128000.0,301.872,32,1792
2016-04-06 17:16:51,719034779,3543373902,443,55051,1459963011164000.0,276.836,12,480
2016-04-06 17:16:51,3496697850,719035635,44343,22011,1459963011184000.0,285.816,30,1680
